"","V1","V2","V3"
"Crtam",2,2,2
"Cux2",2,1,2
"Cwh43",2,1,2
"Cyp1a1",2,2,2
"Cyp4f41-ps",2,1,2
"D030045P18Rik",2,1,2
"D130043K22Rik",2,2,2
"D630023F18Rik",2,2,2
"D630033O11Rik",2,1,2
"D730045A05Rik",2,1,2
"Dact2",2,2,2
"Dhh",2,1,2
"Dkkl1",2,1,2
"Dleu7",2,2,2
"Dlgap2",2,1,2
"Dlx1as",2,1,2
"Dmc1",2,2,2
"Dmkn",2,2,2
"Dmrta2",2,1,2
"Dnahc2",2,1,2
"Dnahc9",2,1,2
"Dnaic1",2,2,2
"Dpp10",2,1,2
"Dsc2",2,1,2
"Dtx1",2,2,2
"Duox1",2,1,2
"Dusp27",2,2,2
"E130003G02Rik",2,1,2
"E430016F16Rik",2,2,2
"Efhc2",2,1,2
"Egr4",2,1,2
"Ehf",2,2,2
"Elane",2,1,2
"Eltd1",2,1,2
"Eno4",2,2,2
"Eomes",2,2,2
"Erbb4",2,1,2
"Ermn",2,1,2
"Espn",2,1,2
"Esr2",2,2,2
"Esrrb",2,1,2
"Esyt3",2,2,2
"Exph5",2,1,2
"F830045P16Rik",2,1,2
"Faim2",2,1,2
"Fam115e",2,2,2
"Fam184b",2,2,2
"Fam71f1",2,1,2
"Fasl",2,1,2
"Fbxo47",2,1,2
"Fcho1",2,1,2
"Fgf16",2,1,2
"Fhad1",2,2,2
"Fkbp6",2,2,2
"Fndc8",2,1,2
"Folr1",2,2,2
"Foxe1",2,1,2
"Foxq1",2,1,2
"Foxr1",2,1,2
"Frmpd3",2,1,2
"Fsbp",2,2,2
"Gabra2",2,2,2
"Gapt",2,2,2
"Gbx1",2,1,2
"Gdap1l1",2,2,2
"Gdpd3",2,1,2
"Gdpd4",2,2,2
"Glra4",2,1,2
"Glt25d2",2,2,2
"Gm10789",2,1,2
"Gm10825",2,2,2
"Gm11128",2,2,2
"Gm11149",2,2,2
"Gm11201",2,2,2
"Gm11837",2,2,2
"Gm11944",2,1,2
"Gm13283",2,1,2
"Gm13845",2,1,2
"Gm15413",2,2,2
"Gm15880",2,2,2
"Gm15987",2,2,2
"Gm16119",2,1,2
"Gm16287",2,2,2
"Gm16596",2,2,2
"Gm16897",2,1,2
"Gm17801",2,1,2
"Gm19276",2,1,2
"Gm19689",2,1,2
"Gm20556",2,2,2
"Gm3558",2,2,2
"Gm4759",2,1,2
"Gm4850",2,1,2
"Gm5086",2,1,2
"Gm5468",2,1,2
"Gm6297",2,2,2
"Gm6484",2,1,2
"Gm6592",2,1,2
"Gm6607",2,2,2
"Gm6710",2,2,2
"Gm7168",2,1,2
"Gm7325",2,2,2
"Gnat1",2,1,2
"Gngt1",2,2,2
"Gpr174",2,1,2
"Gpr20",2,1,2
"Gpr22",2,1,2
"Gpr44",2,1,2
"Gpr75",2,1,2
"Gpr97",2,1,2
"Gpr98",2,1,2
"Grm8",2,2,2
"Gsg1l",2,2,2
"H2-Bl",2,1,2
"H2-M2",2,1,2
"H2-M5",2,2,2
"Hcrt",2,1,2
"Hist1h2ag",2,2,2
"Hist1h2ao",2,2,2
"Hist1h2bb",2,1,2
"Hist1h3b",2,2,2
"Hist1h3c",2,2,2
"Hist1h4c",2,2,2
"Hist1h4m",2,1,2
"Hook1",2,2,2
"Hotair",2,2,2
"Hpca",2,2,2
"Hs3st6",2,2,2
"Htr6",2,1,2
"Igll1",2,1,2
"Il18r1",2,1,2
"Inhbe",2,1,2
"Irf4",2,1,2
"Kcnc4",2,2,2
"Kcnj13",2,2,2
"Kcnk7",2,1,2
"Kif4-ps",2,2,2
"Klb",2,1,2
"Klhl1",2,1,2
"Klhl32",2,1,2
"Klhl35",2,2,2
"Klhl38",2,1,2
"Klhl4",2,2,2
"Krt13",2,2,2
"Krt15",2,1,2
"Krt222",2,2,2
"L1td1",2,2,2
"Lamb3",2,2,2
"Lce1l",2,1,2
"Lelp1",2,2,2
"Lhfpl3",2,1,2
"Lhx5",2,2,2
"Lingo3",2,1,2
"Lrfn5",2,1,2
"Lrguk",2,1,2
"Lrrc23",2,2,2
"Lrrc38",2,1,2
"Lrrc63",2,2,2
"Lrrd1",2,2,2
"Luzp2",2,2,2
"Lyl1",2,2,2
"Mal",2,1,2
"Mc2r",2,1,2
"Mc5r",2,2,2
"Mcin",2,2,2
"Mefv",2,2,2
"Mfsd2b",2,2,2
"Mir101b",2,1,2
"Mir1249",2,2,2
"Mir186",2,2,2
"Mir1894",2,2,2
"Mir1945",2,2,2
"Mir202",2,1,2
"Mir3060",2,2,2
"Mir31",2,2,2
"Mir665",2,1,2
"Mir697",2,2,2
"Mir7-1",2,1,2
"Mir706",2,2,2
"Mirlet7c-2",2,2,2
"Mrgprd",2,1,2
"Mro",2,1,2
"Ms4a4b",2,1,2
"Msh5",2,2,2
"Muc2",2,1,2
"Mybpc1",2,1,2
"Mybph",2,1,2
"Myo18b",2,1,2
"Myom3",2,2,2
"Naip6",2,2,2
"Ncan",2,2,2
"Ncmap",2,1,2
"Ndp",2,1,2
"Necab2",2,2,2
"Nkpd1",2,2,2
"Nkx2-1",2,1,2
"Nlrp1c-ps",2,1,2
"Nodal",2,2,2
"Nos2",2,2,2
"Npb",2,1,2
"Npy6r",2,1,2
"Nr0b1",2,2,2
"Nrp",2,1,2
"Nrtn",2,1,2
"Nsg2",2,1,2
"Ntsr1",2,1,2
"Nwd1",2,1,2
"Nxpe5",2,1,2
"Nyx",2,1,2
"Olfr1034",2,1,2
"Olfr1318",2,2,2
"Olfr1393",2,2,2
"Olfr99",2,1,2
"Ostn",2,2,2
"Otor",2,1,2
"Oxct2a",2,1,2
"Oxgr1",2,1,2
"P2ry13",2,2,2
"P2ry14",2,2,2
"Pabpc5",2,2,2
"Palm3",2,1,2
"Pax6",2,1,2
"Pcdh12",2,1,2
"Pcdh8",2,2,2
"Pcdha11",2,1,2
"Pck1",2,2,2
"Pclo",2,2,2
"Pcp2",2,1,2
"Pde6g",2,1,2
"Pdzd3",2,2,2
"Pecam1",2,2,2
"Phox2a",2,2,2
"Pipox",2,1,2
"Pla2g4c",2,1,2
"Pla2g4f",2,2,2
"Plb1",2,1,2
"Plcd4",2,2,2
"Pm20d1",2,2,2
"Pmch",2,1,2
"Pnpla1",2,1,2
"Ppfia2",2,2,2
"Ppp3r2",2,2,2
"Proser2",2,2,2
"Prr18",2,1,2
"Prrt3",2,2,2
"Prss27",2,1,2
"Prss57",2,1,2
"Ptchd2",2,2,2
"Ptprcap",2,2,2
"Ptprt",2,1,2
"Ptx4",2,2,2
"Pydc3",2,2,2
"Qrfp",2,2,2
"Rai2",2,1,2
"Rasef",2,2,2
"Rbm44",2,2,2
"Retn",2,1,2
"Rfx2",2,1,2
"Rgag1",2,2,2
"Rgn",2,1,2
"Rhox8",2,2,2
"Rhpn2",2,1,2
"Rimbp2",2,1,2
"Rims4",2,1,2
"Rnase6",2,2,2
"Rprml",2,1,2
"Rsph4a",2,2,2
"Sag",2,2,2
"Sarm1",2,2,2
"Scarna13",2,2,2
"Scg3",2,1,2
"Sctr",2,1,2
"Sdsl",2,2,2
"Sec14l4",2,1,2
"Sectm1a",2,2,2
"Serpina1e",2,1,2
"Serpina3b",2,1,2
"Serpind1",2,2,2
"Sez6l2",2,1,2
"Slamf7",2,1,2
"Slc15a2",2,2,2
"Slc17a8",2,1,2
"Slc22a13b-ps",2,2,2
"Slc39a5",2,1,2
"Slc45a1",2,1,2
"Slc5a11",2,1,2
"Slc6a20a",2,1,2
"Slfn1",2,1,2
"Slitrk4",2,1,2
"Smc1b",2,2,2
"Smim5",2,1,2
"Snora30",2,1,2
"Snora34",2,2,2
"Snora78",2,2,2
"Snord15b",2,2,2
"Snord1b",2,2,2
"Snord33",2,1,2
"Snord35b",2,2,2
"Snord53",2,1,2
"Snord70",2,1,2
"Spdef",2,1,2
"Speer3",2,1,2
"Spink8",2,1,2
"Sst",2,2,2
"St8sia5",2,2,2
"Stx19",2,1,2
"Sult2a6",2,2,2
"Syn2",2,1,2
"Syngr3",2,1,2
"Taf7l",2,2,2
"Tcp11",2,1,2
"Tesc",2,2,2
"Tmem54",2,1,2
"Tnfsf13",2,1,2
"Tnk1",2,1,2
"Tpte",2,1,2
"Trim17",2,1,2
"Trim63",2,1,2
"Trpm3",2,1,2
"Trpm6",2,2,2
"Tshr",2,1,2
"Ttc18",2,1,2
"Ttc21a",2,2,2
"Ugt2b35",2,1,2
"Ugt8a",2,1,2
"Uncx",2,1,2
"Upb1",2,2,2
"Ush1g",2,1,2
"Vaultrc5",2,2,2
"Vit",2,2,2
"Vmn1r177",2,1,2
"Vmn1r21",2,2,2
"Vmn2r-ps11",2,1,2
"Vmn2r2",2,1,2
"Vmn2r46",2,2,2
"Vmn2r5",2,1,2
"Vsig2",2,2,2
"Vwa5b2",2,2,2
"Vwa7",2,1,2
"Wfdc12",2,1,2
"Wnt1",2,2,2
"Xlr4c",2,1,2
"Zfp385c",2,1,2
"Zfp541",2,2,2
"Zfp92",2,2,2
"Zglp1",2,2,2
"1110020A21Rik",3,2,2
"1600019K03Rik",3,1,3
"1700003F12Rik",3,3,3
"1700003M02Rik",3,2,2
"1700013F07Rik",3,1,3
"1700020D05Rik",3,2,2
"1700034E13Rik",3,1,3
"1700061G19Rik",3,3,3
"1700063D05Rik",3,2,2
"1700102P08Rik",3,3,3
"1700109F18Rik",3,2,2
