"","logFC","logCPM","LR","PValue"
"Luc7l3",0.488383280004893,6.20123733002061,3.90668196599954,0.0480944630258233
"Polr1d",-0.208274573303758,6.68703139166693,0.603862298605584,0.437108167113897
"Cyhr1",-0.286168657097402,6.5671386473683,1.485301227119,0.222946934562835
"Mtus1",-0.371479872192997,6.62221934595988,1.44818727494848,0.228819042416531
"Cse1l",0.30510162809504,6.85157024905685,1.38931966299154,0.238520025847909
"Ept1",-0.0967236309966895,6.95112062710893,0.163015364695653,0.686395381704705
"Ube2m",0.304211656505338,6.41257308831021,0.831007063246417,0.361981487748871
"Dnajc8",0.317480093552286,6.47941778867807,1.42558654117926,0.232486069931435
"Prpf38b",0.137865742704213,6.65697493971977,0.446056522496139,0.504213622471654
"Fxr1",0.341602924117542,6.67156483307864,1.53887381914804,0.214785512781967
"Prmt1",0.880074018430372,6.48188250380665,7.20655727184048,0.0072637694392169
"Snx2",0.0373721124916962,6.53926888075068,0.0217450720459365,0.882767289498849
"Zmynd8",0.340325100967592,6.21471516075547,2.77230274631775,0.0959080979985433
"Phip",0.308677877190128,6.46658696499492,2.19187117253025,0.138740678263655
"Srp9",-0.220194075926583,6.69078112418143,0.535785480591473,0.464184627490333
"Txn2",-0.0786004350279708,6.63058186474696,0.0950428937022885,0.757861465292522
"Atp5g2",0.543635798358457,6.13437850279663,2.90557126128555,0.0882739728751598
"Ids",0.128422221185759,6.92320022991867,0.338437592482233,0.560732464428942
"Cfdp1",0.00483862259398802,6.67538393381455,0.000425539277207676,0.98354192312404
"Dnm1",-0.19289547505687,6.16530132152215,0.429405334372536,0.512280885930314
"Rap2a",0.403179978997186,6.94511993420657,3.47896991612894,0.0621534177775639
"Apaf1",-0.117629574044853,6.77953934158916,0.232647885444017,0.629567374255809
"Hspe1",0.0441524313378362,6.32402030914262,0.0248877436902148,0.874647102846907
"Rab9",0.353663798851552,5.90087399045113,2.15850034194513,0.141783007319717
"Carm1",0.634788985275579,6.32761668675313,5.93138395104621,0.014873556406962
"Sos1",-0.149608889419282,6.63545575528738,0.432815274131649,0.510610759674873
"Stox2",-0.376843094220012,7.53816743072147,2.04390292907865,0.152817115114219
"Obsl1",0.187811600890481,6.4130858177516,0.611665992267561,0.434161223319099
"Fam53c",-0.0673174143753356,6.51659920516212,0.0797857789538199,0.777587926564785
"Sec11a",0.72668559954917,6.63137646812521,5.72511263252237,0.0167239638408671
"Col5a3",-0.189370391986756,7.24946986492038,0.334018241417255,0.563302526885166
"Kansl2",0.0676102807652238,6.72181990987998,0.105326197648232,0.74552926022222
"Raf1",0.0456721694037413,6.51102527286713,0.0456878010132833,0.83074431921451
"Pphln1",-0.130627674471745,6.74218524024514,0.309785234343948,0.577812004022926
"Psd3",-0.189329244723521,6.73207734686954,0.757308090484331,0.384172263917296
"Adamts12",-0.155647295522339,7.18773077405435,0.431194882989342,0.511403219121929
"Npc1",0.0793330968052453,6.65487647783584,0.128496550330455,0.719995988247151
"Btaf1",-0.0384223550483499,6.55836693459293,0.0220544770062787,0.881942268904818
"Rnf20",-0.197203270874439,6.86752668528446,0.673514369000559,0.411829014780363
"Tbl1xr1",0.184990361242196,6.09071267650967,0.735488970728785,0.391109764710341
"Fam160b1",-0.352451430868134,6.85106632652613,2.64252225109067,0.104038252533773
"Rsl1d1",0.133198724414939,6.85512276859838,0.322733953902119,0.569969252632519
"Herc2",-0.0334662113311872,7.18419512290007,0.0187268604081243,0.891152428480236
"Zc3h4",0.0270112976738663,6.50060504486782,0.0166417269941315,0.897355419198539
"Bmpr2",-0.0480958586694533,6.84811138966817,0.0427364829361707,0.836222256865198
"Wtap",0.299577962322258,6.71781905523323,1.68728579680464,0.193959147640261
"Pik3r2",-0.0192209502028589,6.42577325962315,0.00736004508217647,0.931632795489574
"Pcnx",-0.193538026686021,6.74041810954657,0.836715446345863,0.360337847580706
"Prdx5",0.640877319067168,6.28112894269755,3.43906204524984,0.0636718301741154
"Smc1a",-0.131815012982113,6.98720930532199,0.317998073123256,0.572813220682115
"Tead2",0.151688991440396,6.30816973954768,0.363990911666294,0.546298096404921
"Dnajc14",0.352021991275803,6.56116684420909,2.07189320303723,0.150035174224421
"Kars",0.535801460106205,6.78814674066949,6.37171044410686,0.0115953779110709
"Ppp6r1",0.167604564483175,6.69666219466126,0.428135535438393,0.512905233537415
"Trove2",0.128724315606037,7.12719494866028,0.243471289432961,0.621710131776599
"Otud4",-0.0208609443964768,7.08955702893107,0.00846288652935812,0.926702847737055
"Llgl1",-0.00891024963202538,6.54267009495336,0.00199575911680228,0.964367221863947
"Smim14",0.232802102027315,6.55359040155343,0.819561684013877,0.365308350284502
"Klf3",-0.0318095747579229,6.81700112751284,0.0129815341925195,0.909288102750305
"Reck",0.0793619127588995,6.3939484745706,0.140880815195645,0.707406928304078
"Grina",-0.13267427304448,6.18842324258623,0.374353358745715,0.540640824722605
