"","logFC","logCPM","LR","PValue"
"Gnb4",0.00253851324765822,5.61005040990657,0.000430377325320919,0.983448643169366
"Snrpa",-0.161918499853127,5.17324504530647,1.00062507534438,0.317159305185488
"Dcun1d4",0.0455150046579426,5.07689958485774,0.107842509372645,0.742613905450019
"Dvl2",-0.184348086134029,4.7120067274073,1.08182484991665,0.298289683054189
"Efs",0.0126772800085481,4.23544259472387,0.0047785264929221,0.944888619560119
"Gnl2",-0.12591643181978,5.43703808826994,0.895050873371398,0.344112229431655
"Mink1",-0.194125260733653,5.06964315378798,1.71685605050693,0.190098243798696
"Pias1",0.299348500711491,5.0537775566845,5.63585457315828,0.0175967655559537
"Rad23a",-0.165502353689427,4.87936343249134,1.21685151492815,0.269979429619985
"Trerf1",-0.0964512843313498,4.67088175111895,0.405538917023359,0.52424250392792
"Gpatch2l",0.0643421152944593,5.02181794188849,0.239291705275476,0.624718151146134
"Gpr108",0.0636688550191285,4.9483278844887,0.193941513091444,0.659656178324744
"Mrpl51",-0.0331289830801178,5.12885287288871,0.07718285373844,0.78115205548531
"Net1",-0.345776047174201,6.68869713533257,6.93349071610778,0.00845964188293495
"Nvl",-0.0394531002057931,4.84030656783572,0.0833392948992149,0.772822090320656
"0610009D07Rik",-0.00171463719185726,5.15460523496182,0.000202452195793512,0.988647626965092
"Clk3",-0.133135721026248,5.16785878502687,0.74624223104682,0.387668576840477
"Wfs1",-0.0335873237621823,5.05626985583384,0.032781307690092,0.856323550081419
"Cdk1",-0.092580435716878,5.36952077522953,0.511733767094888,0.47438928325432
"Epc1",0.137839484462377,4.9992814238945,1.32041086326467,0.25051832689504
"Mier3",0.0621053567497416,5.02150017629959,0.210016805678052,0.646754232208613
"Phf8",-0.0465536324075464,5.14694475724757,0.116076727983558,0.733329175717041
"Coa3",0.288700031769714,4.72290528091804,4.18705709363555,0.0407337499162452
"Dnmbp",0.214174408874912,5.13267335075778,2.54282694095042,0.110796255426061
"Gpsm1",-0.100902211489637,5.0559382759402,0.378773315552714,0.538260469281072
"Mepce",-0.0368338754281904,4.92399656615336,0.0820787512304886,0.774499869547921
"Tmem242",0.0912939343130258,4.85847051677598,0.459789512182434,0.497722361355993
"Eny2",0.0326928346248779,5.25158341968827,0.0640672580787829,0.800179264167368
"Gemin7",-0.0573871412405786,5.24820354936828,0.20830364173975,0.648100253489553
"Ptgr2",0.241636758310324,5.08404595458495,2.79575091671316,0.0945144797944152
"Slc36a1",0.00199687766722669,4.79385206393078,0.000190429655113178,0.988989841568431
"Uhrf1",-0.00694648104628309,5.00289781511809,0.00185700171425296,0.965627444950489
"Pan3",0.0315642855420697,4.85858977153862,0.043968327081882,0.833912551096602
"Ech1",0.149000687372367,4.68012408854467,0.773256802653711,0.379211416253644
"Gpr137b",-0.128004660077371,5.04422823839836,1.11414615054359,0.291182440025676
"Rp2h",0.0972560673143055,5.21278523262927,0.352423065181398,0.55274468620345
"Ak4",-0.561037993400031,5.99697272005714,7.12642161702608,0.00759561657087865
"Endod1",-0.00971382045909138,5.10505211442283,0.00569190101034245,0.939860904284821
